# started on Mon Jul 11 09:15:05 2022

     3.004196921,4826,,cache-references,0.00%,143999311,14.38,0.005,M/sec
     3.004196921,2895512492,,cycles,0.00%,144015175,14.38,2.892,GHz
     3.004196921,0,,context-switches,0.00%,1001264807,100.00,0.000,K/sec
     3.004196921,1001.249176,,cpu-clock,0.00%,1001249659,100.00,1.001,CPUs utilized
     3.004196921,0,,minor-faults,0.00%,1001234556,100.00,0.000,K/sec
     3.004196921,0,,page-faults,0.00%,1001218743,100.00,0.000,K/sec
     3.004196921,1001.198206,,task-clock,0.00%,1001200155,100.00,1.001,CPUs utilized
     3.004196921,99834518,,bus-cycles,0.00%,145442001,14.53,99.711,M/sec
     3.004196921,2595881973,,ref-cycles,0.00%,185411963,18.52,2592.668,M/sec
     3.004196921,97456,,L1-dcache-load-misses,0.00%,189390036,18.92,0.00,of all L1-dcache hits
     3.004196921,3570106799,,L1-dcache-loads,0.00%,193359711,19.31,3565.687,M/sec
     3.004196921,189492618,,L1-dcache-stores,0.00%,80000103,7.99,189.258,M/sec
     3.004196921,13064,,L1-icache-load-misses,0.00%,80005225,7.99,,
     3.004196921,88,,LLC-load-misses,0.00%,79999152,7.99,0.70,of all LL-cache hits
     3.004196921,8,,LLC-store-misses,0.00%,119999723,11.99,0.008,K/sec
     3.004196921,100,,LLC-stores,0.00%,79999534,7.99,0.100,K/sec
     3.004196921,2978,,LLC-loads,0.00%,79999147,7.99,0.003,M/sec
     3.004196921,189392111,,dTLB-stores,0.00%,80001965,7.99,189.158,M/sec
     3.004196921,1451,,dTLB-load-misses,0.00%,80001118,7.99,,
     3.004196921,0,,dTLB-store-misses,0.00%,80000807,7.99,0.000,K/sec
     3.004196921,0,,iTLB-loads,0.00%,119999889,11.99,0.000,K/sec
     3.004196921,13,,iTLB-load-misses,0.00%,159999641,15.98,0.00,of all iTLB cache hits
     3.004196921,113,,node-load-misses,0.00%,160007744,15.99,0.113,K/sec
     3.004196921,44,,node-loads,0.00%,159989624,15.98,0.044,K/sec
     3.004196921,0,,node-store-misses,0.00%,76011020,7.59,0.000,K/sec
     3.004196921,0,,node-stores,0.00%,72024115,7.20,0.000,K/sec
     4.005456750,11557150087,,instructions,0.00%,120001754,11.99,4.02,insn per cycle
     4.005456750,2268533574,,branches,0.00%,160008005,15.99,2265.917,M/sec
     4.005456750,8183064,,branch-misses,0.00%,200005083,19.98,0.36,of all branches
     4.005456750,8186139,,branch-load-misses,0.00%,199993577,19.98,8.177,M/sec
     4.005456750,1306,,cache-misses,0.00%,200015374,19.99,11.798,of all cache refs
     4.005456750,7838,,cache-references,0.00%,159989924,15.99,0.008,M/sec
     4.005456750,2886292255,,cycles,0.00%,159991937,15.99,2.883,GHz
     4.005456750,1,,context-switches,0.00%,1000853322,100.00,0.001,K/sec
     4.005456750,1000.877228,,cpu-clock,0.00%,1000873032,100.00,1.001,CPUs utilized
     4.005456750,5,,minor-faults,0.00%,1000889912,100.00,0.005,K/sec
     4.005456750,5,,page-faults,0.00%,1000905141,100.00,0.005,K/sec
     4.005456750,1000.924887,,task-clock,0.00%,1000923703,100.00,1.001,CPUs utilized
     4.005456750,99562741,,bus-cycles,0.00%,160026970,15.99,99.448,M/sec
     4.005456750,2589055300,,ref-cycles,0.00%,200024989,19.98,2586.069,M/sec
     4.005456750,74204,,L1-dcache-load-misses,0.00%,200032962,19.98,0.00,of all L1-dcache hits
     4.005456750,3565999061,,L1-dcache-loads,0.00%,200022280,19.98,3561.885,M/sec
     4.005456750,190341948,,L1-dcache-stores,0.00%,79972642,7.99,190.122,M/sec
     4.005456750,16419,,L1-icache-load-misses,0.00%,79987137,7.99,,
     4.005456750,39967,,LLC-load-misses,0.00%,80023587,7.99,390.73,of all LL-cache hits
     4.005456750,240,,LLC-store-misses,0.00%,116868185,11.67,0.240,K/sec
     4.005456750,838,,LLC-stores,0.00%,72868231,7.28,0.837,K/sec
     4.005456750,3198,,LLC-loads,0.00%,71993146,7.19,0.003,M/sec
     4.005456750,185356300,,dTLB-stores,0.00%,72041113,7.20,185.142,M/sec
     4.005456750,2767,,dTLB-load-misses,0.00%,72003313,7.19,,
     4.005456750,0,,dTLB-store-misses,0.00%,71941628,7.19,0.000,K/sec
     4.005456750,0,,iTLB-loads,0.00%,107966123,10.78,0.000,K/sec
     4.005456750,28,,iTLB-load-misses,0.00%,143949104,14.38,0.00,of all iTLB cache hits
     4.005456750,111,,node-load-misses,0.00%,144510438,14.43,0.111,K/sec
     4.005456750,904,,node-loads,0.00%,144026818,14.39,0.903,K/sec
     4.005456750,0,,node-store-misses,0.00%,75479754,7.54,0.000,K/sec
     4.005456750,13,,node-stores,0.00%,79964243,7.99,0.013,K/sec
     5.007457639,11726869401,,instructions,0.00%,120023067,11.98,4.07,insn per cycle
     5.007457639,2311154311,,branches,0.00%,159996430,15.97,2308.164,M/sec
     5.007457639,8327799,,branch-misses,0.00%,200005593,19.97,0.37,of all branches
     5.007457639,8325561,,branch-load-misses,0.00%,199976142,19.96,8.315,M/sec
     5.007457639,3624,,cache-misses,0.00%,198187620,19.78,32.718,of all cache refs
     5.007457639,11102,,cache-references,0.00%,154196270,15.39,0.011,M/sec
     5.007457639,2925412043,,cycles,0.00%,150226552,15.00,2.922,GHz
     5.007457639,0,,context-switches,0.00%,1001789215,100.00,0.000,K/sec
     5.007457639,1001.820148,,cpu-clock,0.00%,1001820252,100.00,1.002,CPUs utilized
     5.007457639,0,,minor-faults,0.00%,1001850470,100.00,0.000,K/sec
     5.007457639,0,,page-faults,0.00%,1001878383,100.00,0.000,K/sec
     5.007457639,1001.893591,,task-clock,0.00%,1001892815,100.00,1.002,CPUs utilized
     5.007457639,99508024,,bus-cycles,0.00%,146624481,14.63,99.379,M/sec
     5.007457639,2588765803,,ref-cycles,0.00%,182649837,18.23,2585.417,M/sec
     5.007457639,95308,,L1-dcache-load-misses,0.00%,179988687,17.96,0.00,of all L1-dcache hits
     5.007457639,3591119812,,L1-dcache-loads,0.00%,180003114,17.97,3586.474,M/sec
     5.007457639,193374675,,L1-dcache-stores,0.00%,71975120,7.18,193.125,M/sec
     5.007457639,13548,,L1-icache-load-misses,0.00%,72256917,7.21,,
     5.007457639,1670,,LLC-load-misses,0.00%,72015604,7.19,18.24,of all LL-cache hits
     5.007457639,108,,LLC-store-misses,0.00%,111060832,11.08,0.108,K/sec
     5.007457639,317,,LLC-stores,0.00%,79033715,7.89,0.317,K/sec
     5.007457639,4871,,LLC-loads,0.00%,80012271,7.99,0.005,M/sec
     5.007457639,190294326,,dTLB-stores,0.00%,80627571,8.05,190.048,M/sec
     5.007457639,2592,,dTLB-load-misses,0.00%,80018891,7.99,,
     5.007457639,126,,dTLB-store-misses,0.00%,79370825,7.92,0.126,K/sec
     5.007457639,1183,,iTLB-loads,0.00%,119380981,11.91,0.001,M/sec
     5.007457639,251,,iTLB-load-misses,0.00%,159384861,15.91,106.09,of all iTLB cache hits
     5.007457639,175,,node-load-misses,0.00%,160003254,15.97,0.175,K/sec
     5.007457639,2360,,node-loads,0.00%,160033635,15.97,0.002,M/sec
     5.007457639,0,,node-store-misses,0.00%,80021432,7.99,0.000,K/sec
     5.007457639,50,,node-stores,0.00%,79996393,7.98,0.050,K/sec
     6.008776855,11901451164,,instructions,0.00%,107998832,10.78,4.10,insn per cycle
     6.008776855,2330658404,,branches,0.00%,143999999,14.37,2327.500,M/sec
     6.008776855,8952916,,branch-misses,0.00%,180276768,17.99,0.39,of all branches
     6.008776855,8955687,,branch-load-misses,0.00%,180001202,17.97,8.944,M/sec
     6.008776855,3196,,cache-misses,0.00%,181817893,18.15,2.735,of all cache refs
     6.008776855,645805,,cache-references,0.00%,149783778,14.95,0.645,M/sec
     6.008776855,2993045089,,cycles,0.00%,153453947,15.32,2.989,GHz
     6.008776855,0,,context-switches,0.00%,1001770392,100.00,0.000,K/sec
     6.008776855,1001.721703,,cpu-clock,0.00%,1001724010,100.00,1.002,CPUs utilized
     6.008776855,3,,minor-faults,0.00%,1001676826,100.00,0.003,K/sec
