839753
29286
17709
18301
8038
8244
11824
6013
6650
6061
6038
9082
6349
10285
6566
6013
6393
10103
6333
6403
6522
7229
6704
6170
7879
6218
10061
11609
8042
7142
10406
6160
6790
10253
6323
7152
6183
6346
6029
7405
8749
8448
6246
9648
10201
9929
10077
10758
9664
11693
14045
6572
13658
8096
8521
11321
10960
9177
7082
10528
6205
10605
9431
8708
9001
9296
7648
10845
6073
20054
10035
12173
9501
11469
10682
12356
10099
9478
6992
10828
8663
9859
7158
10352
11331
8662
11210
7785
10317
13123
10582
15107
8464
9040
10864
10288
11629
22566
9590
9293
12304
9792
12003
11168
11501
14525
9555
11127
8700
10362
11152
13068
11731
13399
10739
12304
12244
11910
10406
12620
11155
11866
8364
11830
11735
11738
9728
15004
14122
9415
10269
11273
17232
11904
10093
11501
13424
20221
9923
11517
10131
13866
14246
10605
13398
12000
13933
19433
11757
11581
12320
10666
20999
22749
19885
12480
22285
10906
12301
15228
11984
10490
15165
11482
42553
247462
252064
252608
252858
252666
254896
252265
251561
252378
157555
251847
250355
241872
247760
249504
245187
254262
253731
251104
249581
250400
252240
252154
250851
254496
251126
253206
249924
254563
250201
211011
250105
254150
253161
251978
247657
252621
243785
251277
18931
16327
12685
13405
18419
22068
11114
11312
12176
14992
14099
15920
43891
13075
13043
10944
10579
18345
17203
10457
9318
10617
13367
13869
13533
10467
8828
15696
9731
12355
9638
9511
24573
15927
12883
13136
10016
10160
12410
13978
13677
20794
13412
9827
13050
11840
14224
11459
8860
10928
11037
11037
12371
12246
13472
11296
12742
12755
11382
9078
11434
9337
9709
9248
12704
14903
9373
9600
10548
14928
11815
12685
12806
10003
9040
31453
14483
12643
10861
8483
13427
12784
10515
8925
8512
8204
9270
12874
10528
11033
9804
7952
9504
14141
10499
6806
9194
18204
8426
7114
9767
9315
8122
15850
7596
6010
9293
9492
12659
10272
9495
6602
13402
12112
6025
6509
10272
19238
9101
10567
5968
6048
6429
5984
7593
6884
6682
7347
7088
8624
10359
8905
6118
9142
7270
7110
6343
8704
30611
5910
6295
7911
10726
6627
7574
7975
7639
11315
6374
6560
6442
6362
5964
6205
6211
10381
6231
10608
7824
14173
