Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1658150060,Device: id=0,TX,0.059754598618838,169.53936374818,179.10009952719,59783,21202908
1658150061,Device: id=0,TX,0.17263960617076,487.91052478832,515.53286177564,232424,82192216
1658150062,Device: id=0,TX,0.17665876492097,499.98557945666,528.25098184402,409131,144707478
1658150063,Device: id=0,TX,0.17698669616102,499.9847042419,528.30257562767,586156,207219092
1658150064,Device: id=0,TX,0.17717992042431,499.98820634509,528.33699361298,763374,269731050
1658150065,Device: id=0,TX,0.17725451933509,499.97925837157,528.33998146518,940655,332237794
1658150066,Device: id=0,TX,0.17683169772434,499.99001862725,528.28309026314,1117521,394748670
1658150067,Device: id=0,TX,0.17708395715866,499.98603495579,528.31946810118,1294612,457249410
1658150068,Device: id=0,TX,0.17646759628794,499.99409148826,528.22890689433,1471125,519764752
1658150069,Device: id=0,TX,0.18215200984161,516.74419415071,545.88851572537,1653279,584358482
1658150070,Device: id=0,TX,0.35376741184398,999.95439237144,1056.5571782665,2007066,709359702
1658150071,Device: id=0,TX,0.35412795700545,999.95629201774,1056.6167651386,2361213,834360960
1658150072,Device: id=0,TX,0.35170934287505,999.97226932078,1056.2457641808,2712925,959358438
1658150073,Device: id=0,TX,0.35419889804614,999.97018104337,1056.6420047308,3067199,1084381214
1658150074,Device: id=0,TX,0.35427421958708,999.96962503593,1056.6535001699,3421505,1209388630
1658150075,Device: id=0,TX,0.3537570969647,999.96885380751,1056.5699893219,3775299,1334397776
1658150076,Device: id=0,TX,0.3545688833362,999.97701296033,1056.7080342941,4129891,1459403052
1658150077,Device: id=0,TX,0.35323788543827,999.97001686943,1056.4880785396,4483176,1584415976
1658150078,Device: id=0,TX,0.35347176056285,999.96713405327,1056.5226157433,4836681,1709423622
1658150079,Device: id=0,TX,0.36612532828435,1034.3051773367,1092.8852298622,5202828,1838719422
1658150080,Device: id=0,TX,0.70746315500145,1999.934691234,2113.1287960342,5910325,2088723218
1658150081,Device: id=0,TX,0.70723438230841,1999.9376132163,2113.0951143856,6617583,2338723768
1658150082,Device: id=0,TX,0.70712569759117,1999.9461331426,2113.0862447572,7324751,2588731990
1658150083,Device: id=0,TX,0.70749030551762,1999.9381328327,2113.1365817156,8032242,2838724502
1658150084,Device: id=0,TX,0.7069267220828,1999.9293832811,2113.0376588143,8739221,3088734162
1658150085,Device: id=0,TX,0.70667472463888,1999.9418435218,2113.0097994641,9445912,3338732650
1658150086,Device: id=0,TX,0.7074642530579,1999.9300108934,2113.1242913826,10153401,3588732646
1658150087,Device: id=0,TX,0.70662864736745,1999.9463392109,2113.0069227897,10860063,3838737738
1658150088,Device: id=0,TX,0.71091717886109,1999.9261449186,2113.6728935364,11571006,4088737586
1658150089,Device: id=0,TX,0.72021015609435,2034.6217203499,2149.855345325,12291232,4343070896
1658150090,Device: id=0,TX,1.0587710678863,2994.6198781255,3164.0232489873,13350018,4717403660
1658150091,Device: id=0,TX,1.059158126678,2995.3183140852,3164.7836143536,14409185,5091821586
1658150092,Device: id=0,TX,1.0588382551272,2994.7282350852,3164.1423559056,15468069,5466178788
1658150093,Device: id=0,TX,1.055758097797,2994.3690846181,3163.2903802656,16523848,5840482334
1658150094,Device: id=0,TX,1.0588404902598,2995.3011272197,3164.7156056612,17582697,6214897984
1658150095,Device: id=0,TX,1.0609628064211,2994.4049449596,3164.158993987,18643662,6589199376
1658150096,Device: id=0,TX,1.057985071129,2994.6751584152,3163.9527697959,19701678,6963544714
1658150097,Device: id=0,TX,1.0592887321346,2993.5175233879,3163.0037205294,20760979,7337738738
1658150098,Device: id=0,TX,1.057928518838,2994.571083451,3163.839646465,21818929,7712067724
1658150099,Device: id=0,TX,1.0702184355791,3029.152807119,3200.3877568117,22889171,8090720162
1658150100,Device: id=0,TX,1.4103527466263,3983.9483416322,4209.6047810924,24299573,8588731096
1658150101,Device: id=0,TX,1.4082494070247,3980.6736405562,4205.9935456801,25707863,9086329644
1658150102,Device: id=0,TX,1.4070029537143,3982.4662376505,4207.5867102448,27114908,9584152800
1658150103,Device: id=0,TX,1.4076235609118,3984.1431025891,4209.362872335,28522588,10082190656
1658150104,Device: id=0,TX,1.407855569851,3983.0195779585,4208.2764691347,29930459,10580073560
1658150105,Device: id=0,TX,1.4058633084502,3982.8600546579,4207.79818401,31336356,11077942998
1658150106,Device: id=0,TX,1.4085590967712,3983.5048645428,4208.8743200262,32744931,11575886728
1658150107,Device: id=0,TX,1.4071839794401,3982.9756318057,4208.1250685161,34152163,12073775672
1658150108,Device: id=0,TX,1.4075780560981,3982.1727957516,4207.3852847273,35559751,12571550788
1658150109,Device: id=0,TX,1.419419593841,4018.2340418271,4245.3411768417,36979207,13073842926
1658150110,Device: id=0,TX,1.7601621037644,4973.2224503107,5254.848386913,38739371,13695496402
1658150111,Device: id=0,TX,1.7582900310228,4971.0148403538,5252.3412453174,40497711,14316890916
1658150112,Device: id=0,TX,1.7601493236108,4972.8197903168,5254.4436820946,42257935,14938519762
1658150113,Device: id=0,TX,1.7588706395339,4971.871390907,5253.2906932324,44016817,15560007700
1658150114,Device: id=0,TX,1.7602709315727,4973.5669964647,5255.2103455163,45777106,16181709956
