firewall,4,1,7,1761546,1761548,40085747,40085747,0,40085747,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1761552,1761555,40085819,40085819,40085819,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1760527,1760527,41846134,41846134,0,41846134,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1760645,1760651,41846329,41846327,0,41846327,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1760663,1760675,41846410,41846410,0,41846410,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1760613,1760613,41846449,41846449,0,41846449,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1760656,1760656,41846527,41846527,41846527,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758136,1758136,43604463,43604463,0,43604463,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1758239,1758239,43604652,43604652,0,43604652,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1758240,1758237,43604681,43604678,0,43604678,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1758194,1758196,43604727,43604726,0,43604726,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1758201,1758200,43604796,43604795,43604795,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1762545,1762545,45367195,45367195,0,45367195,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1762687,1762670,45367368,45367351,0,45367351,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1762805,1762807,45367525,45367525,0,45367525,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1762812,1762811,45367611,45367610,0,45367610,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1762831,1762831,45367682,45367682,45367682,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1762388,1762380,47129739,47129731,0,47129739,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1762371,1762376,47129901,47129901,0,47129901,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1762358,1762358,47129957,47129957,0,47129957,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1762322,1762322,47130004,47130004,0,47130004,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1762335,1762339,47130052,47130052,47130052,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758822,1758818,48888723,48888719,0,48888719,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759007,1759005,48888967,48888964,0,48888964,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759009,1759007,48889013,48889011,0,48889011,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1758994,1758990,48889071,48889067,0,48889067,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759072,1759072,48889187,48889187,48889187,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1760372,1760371,50649336,50649333,0,50649333,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1760458,1760458,50649471,50649471,0,50649471,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1760444,1760450,50649511,50649511,0,50649511,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1760349,1760353,50649544,50649544,0,50649544,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1760672,1760656,50649887,50649871,50649871,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1759841,1759844,52409312,52409312,0,52409312,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759954,1759948,52409465,52409459,0,52409459,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759959,1759958,52409503,52409502,0,52409503,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1759653,1759653,52409556,52409556,0,52409556,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759649,1759649,52409597,52409597,52409597,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758126,1758131,54167585,54167583,0,54167585,0,0,W,0,0,0,0,0,0,0,0
