9104
12425
9430
7184
8585
10272
10339
10960
9555
21766
9037
8950
6583
8298
7562
8549869
9629
8320
4793450
9069
6560685
9625
6585
4874483
12214128
7658
9587
8472141
7568
8586
10749
881120
14138550
6941
6506
6777
6982
6275
11520
6234
9737
10992
8423
6355
11511
7600
8288
7053
8675
8819
11402
9744
12541
16902
11216
8688
8675
8333
6576
6422
