9821
167898
10519
192605
9721
581661
1098627
76381
78390
203379
109814
159920
42995
167068
62985
53610
20237
172848
21852
26950
15063
8631
13654
8925
13543
15184
15443
11303
15795
14355
14954
9126
10445
13913
14205
15552
13792
94045
16057
11337
16355
14502
18150
17385
14410
9524
10035
10103
11552
7209
9847
9456
10240
8013
10151
18669
16877
17082
8141
8362
9081
10179
9270
9299
8576
18221
14265
18160
13408
10854
15792
15440
19136
13926
16688
8560
9872
13812
14365
13206
12941
9677
10128
11095
10214
