,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
760,2728.4401254038,2727.1271058558,8.836,2141723567.0,421890324.0,1678388.0,1678157.0,120.0,1695219.0,618984898.0,1729417.0,661051228.0,1147.0,690792.0,1001206.0
761,2728.2618062601,2726.6836400075,5.478,2052933466.0,408210690.0,1749041.0,1770041.0,155.0,1666145.0,616821672.0,1710310.0,660982379.0,434.0,694752.0,997740.0
762,2728.197930803,2726.3566004008,7.856,2140284481.0,421480346.0,1679317.0,1679077.0,70.0,1694984.0,618430757.0,1697062.0,638346217.0,50.0,704498.0,989345.0
763,2728.2924600186,2727.8544682156,6.493,2151541284.0,423582802.0,1682991.0,1683344.0,105.0,1663701.0,618988646.0,1722068.0,661282980.0,88.0,668703.0,1008294.0
764,2728.3983948355,2727.2305810759,6.032,2053711212.0,409221790.0,1635663.0,1637873.0,140.0,1655405.0,616308900.0,1706747.0,662559756.0,238.0,667019.0,965925.0
765,2728.430854443,2727.2400800566,9.354,2144997952.0,422561325.0,1679560.0,1679810.0,183.0,1679627.0,618980076.0,1705907.0,642865881.0,63.0,702630.0,989966.0
766,2727.8854845554,2727.1163580549,7.331,2140303995.0,421416919.0,1677363.0,1676891.0,894.0,1702504.0,619002335.0,1729166.0,661133713.0,100.0,661760.0,986216.0
767,2728.6905768036,2727.0851027242,5.764,2007409781.0,403226270.0,1621206.0,1673374.0,435.0,1698431.0,617569900.0,1729910.0,661018222.0,125.0,704469.0,988464.0
768,2728.24265242,2728.1793975857,6.192,2143272578.0,422115864.0,1679553.0,1679937.0,160.0,1658149.0,616900851.0,1696319.0,645059326.0,113.0,686955.0,992979.0
769,2728.9639425269,2728.4682241394,7.258,2140368115.0,421565009.0,1678001.0,1678213.0,105.0,1686595.0,618985567.0,1737343.0,659491561.0,100.0,668523.0,972713.0
770,2727.9912246065,2727.1939968145,7.043,2050320038.0,408626047.0,1633083.0,1632441.0,40.0,1702520.0,618968394.0,1722971.0,660155195.0,50.0,696784.0,994014.0
771,2725.6035965951,2725.2455256596,6.675,2143350567.0,421944658.0,1678271.0,1678059.0,185.0,1657143.0,616283034.0,1698444.0,639901228.0,113.0,688885.0,987021.0
772,2726.1334176322,2717.3075221732,8.684,1468404349.0,288842757.0,1186097.0,1185911.0,120.0,1665138.0,428979840.0,1695424.0,450943959.0,75.0,664583.0,942117.0
773,2723.7741533926,2726.793655837,7.197,2028226229.0,404673842.0,1617071.0,1617187.0,85.0,1695013.0,615511066.0,1726845.0,660430518.0,673.0,692737.0,969541.0
774,2727.0417894352,2725.2679526177,8.304,2136867347.0,421015056.0,1676963.0,1677071.0,125.0,1659118.0,615756744.0,1688191.0,643766294.0,396.0,699369.0,996642.0
775,2727.6233141387,2726.8781073192,5.52,2144035179.0,421673506.0,1678796.0,1678416.0,85.0,1687904.0,617658955.0,1737510.0,659896337.0,100.0,656477.0,939331.0
776,2728.3664559355,2727.3769038595,7.408,2050738628.0,408635531.0,1633371.0,1630349.0,65.0,1689964.0,617719130.0,1733787.0,659774583.0,100.0,698932.0,991716.0
777,2728.4233076497,2726.890062507,6.096,2137358417.0,420065068.0,1670108.0,1671396.0,123.0,1652652.0,615742090.0,1752336.0,659948081.0,75.0,689072.0,971853.0
778,2728.989822499,2728.5053005079,8.444,1975269267.0,388013218.0,1565541.0,1556537.0,555.0,1546563.0,594106433.0,1449432.0,642016752.0,213.0,533245.0,876230.0
779,2728.4599769874,2726.6148892187,5.811,1286443902.0,239104162.0,1016154.0,966256.0,1888.0,1535381.0,582230632.0,1432545.0,516246421.0,4005.0,654532.0,935369.0
780,2727.7119435134,2727.6250203574,5.251,2139993304.0,421309982.0,1665371.0,1659622.0,1469.0,1610524.0,612256064.0,1660685.0,656947611.0,213.0,685150.0,963952.0
781,2728.5074229581,2728.0548065366,6.467,2138839030.0,421390900.0,1676515.0,1678353.0,551.0,1673499.0,617477538.0,1703556.0,641286738.0,138.0,661570.0,938846.0
782,2728.1820026503,2727.6547372308,6.167,2146481400.0,421070813.0,1674948.0,1676392.0,125.0,1664497.0,617709314.0,1697177.0,659358150.0,188.0,684191.0,976998.0
783,2728.336610935,2728.0051818565,6.429,2049402324.0,408773565.0,1632177.0,1631902.0,190.0,1638400.0,615801026.0,1674911.0,662012452.0,175.0,689761.0,967342.0
784,2728.8771136743,2726.6210740184,5.6,2145966918.0,422384993.0,1677002.0,1677110.0,75.0,1685007.0,618941264.0,1714386.0,643888723.0,125.0,641209.0,945700.0
785,2728.2234166025,2727.8954762062,4.835,2142035973.0,419729044.0,1673214.0,1672267.0,1332.0,1674797.0,618961073.0,1718164.0,658723096.0,63.0,696185.0,1000421.0
786,2728.6163836009,2726.9118491297,9.113,2050534692.0,408753142.0,1806639.0,1802282.0,165.0,1653341.0,614949340.0,1699524.0,661473093.0,50.0,702359.0,977491.0
787,2728.2696058845,2726.6180274059,8.16,2146586829.0,422735205.0,1678205.0,1678431.0,90.0,1680824.0,618972061.0,1705797.0,647286401.0,1229.0,686013.0,977310.0
788,2729.0978783411,2729.0629205384,9.59,2146976622.0,422834982.0,1677786.0,1677285.0,70.0,1693554.0,618935891.0,1719841.0,661201329.0,358.0,695889.0,939912.0
789,2728.3282349505,2727.2232977261,8.186,2043591427.0,407364668.0,1627202.0,1627174.0,125.0,1634135.0,616877796.0,1686632.0,659099693.0,38.0,699183.0,988629.0
790,2727.6381795277,2726.455139851,8.054,2141645615.0,421422322.0,1675733.0,1676014.0,60.0,1702093.0,618924853.0,1726115.0,660849008.0,150.0,687290.0,981236.0
791,2728.948857898,2727.9358974745,6.31,2143924321.0,422006200.0,1677159.0,1677472.0,142.0,1678795.0,619032846.0,1732995.0,660913854.0,38.0,692420.0,944038.0
792,2728.5332578021,2726.8014276269,5.53,2054796242.0,408086030.0,1801832.0,1816184.0,1049.0,1689536.0,618100852.0,1729701.0,661487518.0,150.0,682647.0,970745.0
793,2728.3790453168,2726.9444513237,8.81,2144906329.0,422234875.0,1680138.0,1678865.0,814.0,1689172.0,616859098.0,1691837.0,644415943.0,150.0,693063.0,993587.0
794,2728.0331013476,2725.7180929889,5.462,2141547441.0,421969491.0,1677924.0,1677666.0,395.0,1696312.0,618958572.0,1740249.0,660316421.0,150.0,692519.0,941002.0
795,2728.5198745828,2727.2785593424,7.123,2140419165.0,405066231.0,1625557.0,1629837.0,145.0,1693444.0,618974192.0,1719912.0,661166758.0,125.0,699167.0,1002016.0
796,2729.1383780544,2728.2272994102,7.993,2146878100.0,422581970.0,1678401.0,1678711.0,421.0,1697162.0,616988394.0,1681728.0,643261653.0,25.0,699672.0,997642.0
797,2728.2992023843,2726.9262063122,6.643,2141668679.0,421704746.0,1678133.0,1679041.0,501.0,1671536.0,618230059.0,1707645.0,660013264.0,88.0,681940.0,915391.0
798,2728.5908511225,2727.404478793,9.123,2141098670.0,408437985.0,1633565.0,1634045.0,105.0,1682108.0,618459813.0,1727783.0,660811704.0,75.0,693051.0,985335.0
799,3486.5099481767,3854.6010467828,6.87,2144513107.0,422348942.0,1679303.0,1679286.0,80.0,1703200.0,617685443.0,1711892.0,643572461.0,79.0,690680.0,966984.0
800,6187.2669798737,6185.4224717963,7.433,2144480881.0,422464402.0,1678380.0,1678340.0,110.0,1683238.0,618280436.0,1721335.0,661003268.0,694.0,681461.0,976984.0
801,6171.3818201196,6169.4146871419,6.614,2132545117.0,407133225.0,1765933.0,1765674.0,185.0,1683819.0,618342478.0,1708268.0,662399817.0,366.0,690302.0,983244.0
802,6186.3836261702,6166.7475572424,6.915,2146989920.0,422623865.0,1677788.0,1676039.0,40.0,1680544.0,616348310.0,1705089.0,639369246.0,100.0,691451.0,980517.0
803,6166.7835560066,6183.2685757762,9.027,2144778092.0,422241481.0,1679452.0,1677459.0,65.0,1684051.0,618330566.0,1740375.0,659970929.0,250.0,694072.0,995720.0
804,6170.51844537,6169.5170526027,9.178,2143187479.0,409574348.0,1630909.0,1631191.0,140.0,1699307.0,618967095.0,1730608.0,660968891.0,100.0,691809.0,982020.0
805,6186.0699074626,6185.5530257659,9.584,2149677708.0,422379694.0,1678314.0,1678261.0,193.0,1687117.0,619001607.0,1693312.0,643316075.0,38.0,701312.0,991839.0
806,6167.7661934758,6166.2695417719,11.58,2014773458.0,397300378.0,1656575.0,1660118.0,857.0,1667732.0,618902623.0,1906723.0,642015924.0,200.0,953132.0,1326529.0
807,6185.2798208528,6167.4566058813,8.966,1886836547.0,370921071.0,1631397.0,1627224.0,569.0,2905067.0,617623679.0,2964397.0,583707193.0,75.0,1202828.0,1686095.0
808,6167.7107864274,6182.5410335619,10.234,1880491866.0,370356057.0,1578245.0,1585631.0,125.0,2851112.0,618938665.0,2910777.0,566993707.0,163.0,1196345.0,1684265.0
809,6168.7680012537,6168.074459015,13.45,1890617777.0,371905652.0,1631036.0,1630799.0,85.0,2911449.0,618946936.0,2965991.0,582409147.0,263.0,1206791.0,1699751.0
810,6185.8691794465,6184.1916972884,10.883,1887966437.0,371526233.0,1631899.0,1632719.0,50.0,2913792.0,618979165.0,2987432.0,581819491.0,88.0,1203327.0,1685862.0
811,6169.2988633626,6169.7078081722,11.034,1889643739.0,371831270.0,1588280.0,1587707.0,180.0,2838477.0,617624518.0,2909887.0,565882054.0,88.0,1209600.0,1688151.0
812,6187.0521922133,6169.9094253016,9.716,1881017154.0,369956991.0,1626050.0,1627081.0,155.0,2921026.0,619008590.0,2988823.0,582374818.0,175.0,1217265.0,1701914.0
813,6170.3925348801,6183.8114854996,9.267,1890790178.0,372177456.0,1632333.0,1631319.0,130.0,2908710.0,618371641.0,2990896.0,581802186.0,63.0,1204819.0,1688910.0
814,6165.3116411241,6163.7956271265,7.517,1890269610.0,371934625.0,1586406.0,1584256.0,491.0,2838203.0,618173103.0,2922188.0,566165685.0,1174.0,1209621.0,1686614.0
815,6180.0823159821,6180.3233118458,12.912,1891549522.0,372153206.0,1631830.0,1631626.0,85.0,2915167.0,618815612.0,2985956.0,581548052.0,435.0,1202678.0,1690938.0
816,6169.5963976154,6168.6373425663,10.556,1887261034.0,371103761.0,1629413.0,1630811.0,85.0,2910086.0,618946153.0,2980679.0,580633957.0,100.0,1203898.0,1689615.0
817,6184.1552363003,6166.2813018573,9.962,1885528437.0,371367300.0,1587542.0,1584037.0,190.0,2834144.0,617368115.0,2993876.0,578961870.0,125.0,1210519.0,1677695.0
818,6167.8115244156,6183.3061352276,9.254,1883400347.0,370686369.0,1628912.0,1628497.0,124.0,2908350.0,617434181.0,2894222.0,565724147.0,163.0,1210885.0,1691997.0
819,6168.5190235906,6167.3936003313,10.759,1883714682.0,371034938.0,1626197.0,1629697.0,1117.0,2916666.0,617376528.0,2989990.0,580168160.0,75.0,1209097.0,1696806.0
820,6184.2489594146,6183.9585639564,13.412,1895972959.0,373265985.0,1632181.0,1576071.0,956.0,2822342.0,616862492.0,2989246.0,581189765.0,150.0,1218417.0,1705116.0
821,6164.4778435135,6162.9839519197,10.103,1882685031.0,370174750.0,1630218.0,1629355.0,435.0,2909379.0,617764052.0,2902326.0,566677773.0,225.0,1209406.0,1687541.0
822,6187.6961594489,6043.0531172897,10.506,1887348226.0,371647708.0,1630098.0,1630542.0,120.0,2903514.0,617781258.0,2971763.0,580284369.0,63.0,1210414.0,1695259.0
823,6153.0423808695,6096.4685786556,10.509,1807407331.0,360107137.0,1711780.0,1583621.0,115.0,2839153.0,615055356.0,2990244.0,578514072.0,50.0,1205122.0,1689337.0
824,6164.7744856137,6162.0114643114,11.165,1888778371.0,371979153.0,1630897.0,1631203.0,45.0,2912699.0,619037350.0,2921065.0,564807160.0,261.0,1226049.0,1696685.0
825,6186.6043501733,6185.4731337062,8.771,1876329912.0,369033174.0,1622489.0,1623361.0,105.0,2898131.0,616503174.0,2974327.0,581194256.0,63.0,1217474.0,1682506.0
826,6167.9401107564,6166.9833618364,430.934,1795180429.0,357523544.0,1578204.0,1580578.0,185.0,2837012.0,616296870.0,2993900.0,580932213.0,88.0,1212074.0,1698244.0
827,6184.6023383177,6168.7989634385,10.556,1890923899.0,372089560.0,1631745.0,1631335.0,135.0,2927948.0,618229044.0,2916927.0,565680993.0,811.0,1206612.0,1669394.0
828,6172.7167469123,6186.2449752607,14.608,1890439044.0,371783918.0,1630044.0,1630706.0,65.0,2918907.0,618335409.0,2985986.0,581430657.0,422.0,1160023.0,1701852.0
829,6171.0437240875,6170.0388496891,11.449,1584218143.0,325741966.0,1537346.0,1568920.0,591.0,2667933.0,602206668.0,2931638.0,572702170.0,88.0,1208245.0,1694868.0
830,6183.698945419,6182.6835109817,8.954,1763585574.0,350505994.0,1536202.0,1548515.0,521.0,2823554.0,609958766.0,2785525.0,542488936.0,375.0,956724.0,1257130.0
831,6171.4485301604,6169.8012176997,11.29,1893266255.0,371711157.0,1629898.0,1630359.0,205.0,2885819.0,617498065.0,2934316.0,582783944.0,213.0,1107813.0,1675670.0
832,6183.0986972728,6166.2488400111,10.218,1804579627.0,359215269.0,1583112.0,1622011.0,308.0,2909027.0,618684028.0,2954642.0,582112902.0,288.0,1199755.0,1685678.0
833,6172.9700438346,6188.7034360416,8.157,1881960000.0,370729413.0,1628828.0,1627120.0,1104.0,2801709.0,615475354.0,2906476.0,567864382.0,63.0,1203536.0,1677911.0
834,6168.3250093136,6165.6540070643,7.642,1884636597.0,370964908.0,1628420.0,1632386.0,590.0,2891364.0,618963428.0,2972888.0,582132721.0,113.0,1141878.0,1694965.0
835,6185.7000731113,6184.5262552702,11.453,1777065608.0,356805978.0,1578386.0,1584447.0,105.0,2907455.0,618322819.0,2968157.0,582163396.0,175.0,1209518.0,1698915.0
836,6171.2876369746,6169.5393388624,9.114,1892132665.0,372516312.0,1633039.0,1630724.0,230.0,2826983.0,616121686.0,2914913.0,565741956.0,238.0,1212450.0,1695696.0
837,6189.2831251759,6171.1031366355,9.117,1885530734.0,371633855.0,1629393.0,1629396.0,396.0,2933984.0,618186530.0,2979064.0,581520009.0,125.0,1132211.0,1703025.0
838,6168.8470563336,6185.5091421253,11.878,1807237612.0,360386583.0,1587303.0,1587366.0,125.0,2895698.0,617061348.0,2979994.0,580561377.0,138.0,1214791.0,1690390.0
839,6169.6909770622,6166.6039629308,10.422,1889898184.0,371793874.0,1631624.0,1631808.0,175.0,2824356.0,616754276.0,2910525.0,567509321.0,75.0,1211235.0,1698588.0
