Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1669848010,Device: id=1,RX,2.003247801389,5594.7143308165,5915.2339790387,439637,153478922
1669848010,Device: id=1,RX,0.45282241230271,1278.4002734472,1350.8518594157,530236,185451110
1669848011,Device: id=1,RX,0.96926298516597,2740.4640443408,2895.5461219673,724102,253967448
1669848011,Device: id=1,RX,2.6793846243161,7573.3040983937,8002.0056382843,1260030,443318096
1669848011,Device: id=1,RX,1.925517863977,5442.2544008306,5750.3372590669,1645161,579384146
1669848011,Device: id=1,RX,0.96167664901142,2727.9906685717,2881.8589324135,1837510,647588760
1669848011,Device: id=1,RX,3.0530411757893,8625.9268874665,9114.4134755928,2448129,863240734
1669848012,Device: id=1,RX,1.5629567321822,4410.5629874828,4660.636064632,2760811,973536786
1669848012,Device: id=1,RX,0.74782849757673,2110.1765119265,2229.8290715387,2910401,1026299770
1669848012,Device: id=1,RX,2.0914122251524,5912.9928329298,6247.6187889542,3328689,1174126554
1669848012,Device: id=1,RX,2.6686791443464,7560.4265841541,7987.4152472495,3862760,1363255912
1669848012,Device: id=1,RX,0.72785874856761,2056.3257542021,2172.7831539729,4008344,1414668382
1669848013,Device: id=1,RX,2.0963236985442,5932.3511568929,6267.7629486599,4427643,1562989280
1669848013,Device: id=1,RX,2.7274729871156,7727.9580213302,8164.3536992686,4973271,1756235478
1669848013,Device: id=1,RX,0.73640313051122,2087.0247595583,2204.8492604401,5120608,1808431068
1669848013,Device: id=1,RX,0.98368361567803,2780.6853799623,2938.0747584708,5317364,1877955014
1669848013,Device: id=1,RX,1.8729530991327,5290.5221454635,5590.1946413247,5692014,2010239034
1669848014,Device: id=1,RX,2.045379859513,5787.7003885264,6114.9611660484,6101116,2154940750
1669848014,Device: id=1,RX,2.761908428575,7824.3750576196,8266.2804061916,6653817,2350663202
1669848014,Device: id=1,RX,0.44049992958521,1249.5379975673,1320.0179863009,6741943,2381910876
1669848014,Device: id=1,RX,1.1336190058583,3198.4671771896,3379.8462181269,6968694,2461882148
1669848014,Device: id=1,RX,2.3718629008387,6710.8470296681,7090.3450938023,7443104,2629666558
1669848015,Device: id=1,RX,1.4817888610508,4182.3379540613,4419.4241718294,7739495,2734236730
1669848015,Device: id=1,RX,2.4133827264288,6822.214517565,7208.3557537937,8222258,2904822642
1669848015,Device: id=1,RX,1.2704479221536,3611.3090276135,3814.580695158,8476394,2995121860
1669848015,Device: id=1,RX,1.8447713644306,5212.5281619558,5507.6915802647,8845365,3125440972
1669848015,Device: id=1,RX,2.5544542577276,7207.1186941739,7615.8313754103,9356295,3305632746
1669848016,Device: id=1,RX,2.4361591305726,6882.8244256877,7272.6098865793,9843558,3477714366
1669848016,Device: id=1,RX,2.9597985764038,8371.9857113786,8845.5534836032,10435554,3687026838
1669848016,Device: id=1,RX,2.7000158705314,7629.5250305537,8061.5275698387,10975565,3877767728
1669848016,Device: id=1,RX,2.4676499258418,6986.0383620151,7380.8623501498,11469148,4052437448
1669848016,Device: id=1,RX,1.1865424752256,3354.3417501141,3544.1885461502,11706502,4136312072
1669848017,Device: id=1,RX,0.96267050471669,2712.7523455756,2866.7796263303,11899048,4204135072
1669848017,Device: id=1,RX,1.4905342608968,4217.9779919993,4456.4634737427,12197185,4309595186
1669848017,Device: id=1,RX,1.9940788382976,5645.7992153447,5964.8518294723,12596342,4450860932
1669848017,Device: id=1,RX,0.86738962012386,2446.4142664201,2585.1966056399,12769821,4512021668
1669848017,Device: id=1,RX,2.7239707601645,7729.3682286753,8165.2035503017,13314754,4705305122
1669848018,Device: id=1,RX,0.78747674153114,2210.6279543685,2336.6242330135,13472266,4760576664
1669848018,Device: id=1,RX,2.8630802120551,8093.6399542695,8551.7327881983,14045001,4962959698
1669848018,Device: id=1,RX,1.1300410455114,3192.4925468829,3373.2991141648,14271039,5042782532
1669848018,Device: id=1,RX,1.9099422787795,5418.9955448264,5724.5863094311,14653129,5178293434
1669848018,Device: id=1,RX,1.0765118613209,3048.3322582396,3220.5741560509,14868448,5254507626
1669848019,Device: id=1,RX,2.7713249645668,7852.5059104831,8295.9179048138,15422884,5450880842
1669848019,Device: id=1,RX,0.60598794295218,1709.8345993673,1806.7926702396,15544102,5493633906
1669848019,Device: id=1,RX,1.2101637368448,3412.4054340542,3606.0316319493,15786150,5578949418
1669848019,Device: id=1,RX,1.8809313606693,5308.5531625855,5609.5021802926,16162421,5711693138
1669848019,Device: id=1,RX,1.2976646158007,3675.6366075407,3883.2629460688,16422235,5803683572
1669848020,Device: id=1,RX,0.64270445664975,1819.1116699412,1921.9443830052,16550797,5849168832
1669848020,Device: id=1,RX,2.1571156995993,6101.9400640363,6447.0785759722,16982240,6001724356
1669848020,Device: id=1,RX,0.97403060150747,2765.6960990433,2921.5409952845,17177057,6070870620
1669848020,Device: id=1,RX,1.2881470048551,3643.4096630234,3849.5131838002,17434748,6161977640
1669848020,Device: id=1,RX,0.67982819019342,1931.9312968035,2040.7038072345,17570772,6210296654
1669848021,Device: id=1,RX,2.243456046978,6335.1127209398,6694.0656884563,18019512,6368691694
1669848021,Device: id=1,RX,1.5142942750162,4286.5312857302,4528.8183697328,18322380,6475858212
1669848021,Device: id=1,RX,1.6528719126564,4679.8257889635,4944.2852949886,18652970,6592859384
1669848021,Device: id=1,RX,2.9331838750695,8309.3756845951,8778.6851046062,19239627,6800600938
1669848021,Device: id=1,RX,1.9411968611856,5483.902746802,5794.4942445917,19627975,6937736866
