,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
5433,5790.715297169,6047.4789577462,5.488,1729541182.0,344176584.0,1508166.0,1537668.0,2166.0,2150146.0,582266736.0,2455720.0,525323215.0,388.0,1090425.0,1472711.0
5434,7837.7335443116,7258.9184661267,10.439,1841504184.0,357618836.0,1556114.0,1566250.0,571.0,3133972.0,613046700.0,3102563.0,543710498.0,350.0,898084.0,1373735.0
5435,3071.10286936,3477.5657556354,7.735,1821662369.0,365086025.0,1688603.0,1695368.0,167.0,2559841.0,615919219.0,3367511.0,532377437.0,200.0,1494996.0,2059491.0
5436,6669.0027456519,6604.5416946258,332.157,1992363033.0,392026849.0,1638497.0,1636480.0,188.0,2153678.0,618034236.0,1679031.0,643874270.0,50.0,669145.0,958517.0
5437,6052.0248578057,5997.6533945888,4.746,1854831082.0,365346259.0,1608666.0,1608199.0,1061.0,3116125.0,619078642.0,3197949.0,566131882.0,125.0,1230266.0,1704251.0
5438,5105.407002635,4709.1243655104,9.127,1792757712.0,355407363.0,1716928.0,1716719.0,1105.0,2941878.0,618935802.0,3019816.0,577535706.0,113.0,1220161.0,1707529.0
5439,2222.0679871531,2818.6270942329,10.547,1923398713.0,377752200.0,1616007.0,1613555.0,403.0,2723060.0,616792521.0,2799030.0,571391922.0,150.0,1156210.0,1524405.0
5440,7743.5278743198,7668.9670207641,10.65,2264855276.0,446780633.0,1711385.0,1712882.0,160.0,1004094.0,617943547.0,1030212.0,703508217.0,75.0,727482.0,1255716.0
5441,7162.0499567154,7449.4781010675,141.766,1701946269.0,338930741.0,1552512.0,1554071.0,260.0,3435826.0,618929565.0,3511546.0,545770958.0,125.0,1385775.0,1917268.0
5442,9207.2470530285,8514.0535614653,10.806,1828706325.0,360115177.0,1604383.0,1604077.0,110.0,3087828.0,616959453.0,3150691.0,548763754.0,113.0,1479840.0,2029320.0
5443,3341.3038027601,3734.9850983901,22.07,1673533281.0,328894890.0,1583865.0,1583740.0,195.0,3894176.0,618984677.0,3721128.0,544836370.0,188.0,1185987.0,1574129.0
5444,6296.4107209455,5746.8024694176,252.646,2018017238.0,402472363.0,1619049.0,1618889.0,70.0,1790337.0,618948002.0,2303322.0,613984433.0,125.0,878647.0,1040167.0
5445,1624.3894690245,1891.17929698,8.035,1823899875.0,358846536.0,1601810.0,1603186.0,105.0,2709561.0,616987785.0,2006202.0,637567735.0,1153.0,1330220.0,1850452.0
