,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
761,2113.357993855,2113.285584157,5.098,2113756764.0,421540003.0,1772303.0,1772949.0,150.0,1353485.0,619087080.0,1379962.0,682529159.0,125.0,551060.0,791875.0
762,2112.575367596,2111.6151723748,6.291,2210767802.0,435523216.0,1699454.0,1699975.0,70.0,1329578.0,617067452.0,1372963.0,665421498.0,75.0,557280.0,806215.0
763,2112.7093264184,2112.2888820862,6.838,2209276552.0,435128682.0,1698641.0,1698563.0,55.0,1370443.0,618968915.0,1400262.0,682033432.0,648.0,491410.0,755885.0
764,2112.8566069079,2111.2024558607,8.681,2112805230.0,421604340.0,1652078.0,1650892.0,431.0,1359371.0,617694841.0,1391952.0,681696943.0,944.0,559464.0,801808.0
765,2112.5546632393,2111.9264242262,8.601,2208902083.0,434744076.0,1695644.0,1696174.0,225.0,1320644.0,616390681.0,1355673.0,681380298.0,251.0,559490.0,788269.0
766,2113.0667813008,2111.7666243484,6.074,2208047221.0,434847685.0,1695253.0,1694567.0,60.0,1362888.0,619034798.0,1398516.0,661391129.0,63.0,557836.0,762843.0
767,2112.9570159101,2112.5548259619,5.171,2124981728.0,422773614.0,1653934.0,1654338.0,105.0,1356144.0,618908352.0,1396096.0,679480446.0,25.0,550400.0,792160.0
768,2112.6788205632,2112.520585794,8.467,2212051716.0,435395880.0,1696894.0,1697331.0,173.0,1296776.0,616497414.0,1345673.0,680562805.0,63.0,559541.0,800817.0
769,2113.3040295075,2113.3341225575,8.947,2209096302.0,435406767.0,1696430.0,1695968.0,918.0,1352495.0,618908968.0,1383893.0,682780222.0,163.0,554272.0,761910.0
770,2112.6469600461,2112.1323504431,7.142,2207190676.0,434401120.0,1695224.0,1695988.0,912.0,1342314.0,618205785.0,1391940.0,681970818.0,100.0,559706.0,790430.0
771,2112.8522900765,2111.4877810928,6.329,2207491341.0,415009866.0,1636643.0,1641847.0,475.0,1360104.0,617014338.0,1361235.0,664698286.0,13.0,553692.0,788331.0
772,2113.0798032429,2112.8890761622,7.082,2209395836.0,435172851.0,1695433.0,1695642.0,170.0,1333335.0,616754134.0,1385478.0,682812703.0,75.0,562315.0,761524.0
773,2112.7417946747,2111.829349904,6.214,2203234283.0,434467080.0,1696621.0,1698941.0,110.0,1363523.0,619058893.0,1402295.0,681603129.0,125.0,556877.0,795404.0
774,2112.4003671116,2111.505754364,5.29,2209118664.0,421299383.0,1653365.0,1650987.0,110.0,1371076.0,616313030.0,1357110.0,663866920.0,125.0,549898.0,779263.0
775,2113.4043123422,2113.1923464155,5.712,2213083444.0,434443898.0,1694873.0,1694578.0,70.0,1374225.0,619012027.0,1384124.0,682466487.0,50.0,555201.0,793444.0
776,2113.0068581988,2113.143688078,8.332,2209225222.0,434914820.0,1698596.0,1698306.0,55.0,1370026.0,618903037.0,1391310.0,681724073.0,75.0,550122.0,799524.0
777,2112.687776673,2111.2953662211,7.559,2209478411.0,420784474.0,1650618.0,1652081.0,175.0,1360305.0,617513536.0,1367579.0,662875132.0,1089.0,554340.0,803736.0
778,2112.863268639,2111.389228937,4.989,2210472733.0,435571980.0,1699720.0,1699739.0,55.0,1357408.0,617787655.0,1371083.0,681743573.0,516.0,551080.0,799707.0
779,2113.4207907227,2113.4962975931,5.651,2203556085.0,434149355.0,1695620.0,1695547.0,60.0,1359345.0,618295269.0,1377630.0,682259963.0,50.0,564851.0,794758.0
780,2113.1690629364,2111.5436330503,6.956,2206742708.0,422502037.0,1653371.0,1654687.0,166.0,1387520.0,620795828.0,1354590.0,664788560.0,38.0,563286.0,797113.0
781,2112.9056628022,2112.5199716221,1579.667,2105150336.0,416491102.0,1628285.0,1632208.0,386.0,1282379.0,603900924.0,1340529.0,672256628.0,364.0,480280.0,670127.0
782,2112.8080110891,2110.666742394,5.29,1930922642.0,388125276.0,1530322.0,1587257.0,649.0,855295.0,579600179.0,1079406.0,574492992.0,326.0,382160.0,486543.0
783,2113.3690587467,2112.6858980671,4.829,2215005804.0,435781187.0,1833422.0,1839343.0,1393.0,1239473.0,607223640.0,1365564.0,677440558.0,388.0,544588.0,778976.0
784,2112.8104563827,2112.131788309,5.516,2214831946.0,435374007.0,1695097.0,1693364.0,559.0,1337070.0,618250782.0,1359381.0,663917374.0,401.0,557070.0,792388.0
785,2113.1808716688,2112.1731331324,5.434,2193801962.0,433206532.0,1692880.0,1692907.0,150.0,1344761.0,618983827.0,1374270.0,683086510.0,426.0,551065.0,790400.0
786,2112.9206098267,2112.4242661249,6.636,2199042446.0,433691409.0,1646542.0,1647290.0,150.0,1338814.0,618988755.0,1382594.0,682335590.0,75.0,550235.0,791687.0
787,2113.9138965024,2112.6189580776,5.523,2207090555.0,434631065.0,1689803.0,1689100.0,100.0,1350681.0,617165432.0,1348299.0,665801808.0,188.0,554964.0,788024.0
788,2112.5879303892,2111.9218249428,5.287,2209610555.0,435962096.0,1699939.0,1699608.0,95.0,1353388.0,619044220.0,1374334.0,683035270.0,125.0,551996.0,793216.0
789,2112.3203552153,2111.3947881392,6.461,2213555448.0,435734596.0,1769907.0,1767662.0,165.0,1332994.0,618445343.0,1383222.0,683274403.0,88.0,564507.0,789062.0
790,2112.5272844333,2111.6319376172,5.654,2211190214.0,435454509.0,1692822.0,1692626.0,130.0,1357083.0,617796822.0,1351194.0,663502778.0,275.0,562769.0,796889.0
791,2112.6481644558,2112.0020878868,7.033,2212542527.0,434606883.0,1693397.0,1693717.0,50.0,1352991.0,619015359.0,1381344.0,683113240.0,1305.0,553372.0,784037.0
792,2112.6905560504,2112.014140966,8.144,2211279867.0,435391780.0,1657052.0,1654163.0,180.0,1335047.0,618386551.0,1379234.0,683190477.0,260.0,558070.0,790523.0
793,2113.0585432364,2111.6988271273,6.925,2208865646.0,434918528.0,1695428.0,1696852.0,65.0,1353341.0,619018713.0,1353254.0,659424717.0,100.0,554284.0,800511.0
794,2113.4892539208,2113.4083059648,6.752,2200361257.0,433812649.0,1691742.0,1691891.0,125.0,1351498.0,618295055.0,1379943.0,682477581.0,250.0,557054.0,797281.0
795,2112.424312942,2111.1687308562,6.547,2205287620.0,434641963.0,1695878.0,1652102.0,193.0,1303440.0,616379318.0,1385580.0,682916431.0,88.0,552879.0,793586.0
796,2112.9162976755,2101.7900301553,6.704,2211338868.0,435494647.0,1701015.0,1700896.0,999.0,1353032.0,618726237.0,1360232.0,665061171.0,113.0,545699.0,780142.0
797,2113.3446097136,2123.8302492744,7.927,2211794230.0,435566920.0,1695213.0,1695604.0,925.0,1365920.0,618815409.0,1378103.0,683600874.0,238.0,553850.0,786526.0
798,2112.0877196522,2111.9638616807,5.485,2060612377.0,416337666.0,1637531.0,1692556.0,432.0,1351055.0,619009364.0,1359630.0,683959889.0,63.0,562335.0,792777.0
799,1867.1785551687,1774.7697695509,6.265,2207284193.0,434841911.0,1694854.0,1650146.0,175.0,1331107.0,616986356.0,1356499.0,665377424.0,225.0,549721.0,794357.0
800,1056.2811358483,1056.1846431543,6.781,2210058552.0,435369111.0,1696681.0,1693470.0,115.0,1342639.0,617713930.0,1385198.0,679885463.0,236.0,566066.0,785376.0
801,1056.2377104112,1056.4590949762,6.944,2119746037.0,422688324.0,1653389.0,1694997.0,70.0,1352223.0,617894312.0,1376515.0,682342415.0,25.0,561517.0,782788.0
802,1056.4934177514,1056.2806886537,8.176,2213692978.0,435935076.0,1698207.0,1653388.0,155.0,1323002.0,617035871.0,1361835.0,665363904.0,38.0,557624.0,798320.0
803,1056.3555438488,1056.5439475404,6.358,2213625018.0,435877095.0,1699855.0,1699537.0,90.0,1350270.0,619011079.0,1382967.0,680004252.0,88.0,531124.0,784824.0
804,1056.2665280948,1056.1195659581,4.893,2112281173.0,420676899.0,1649460.0,1694297.0,115.0,1343118.0,619027829.0,1374452.0,681726639.0,887.0,556981.0,786706.0
