,input_rate,output_rate,latency,firewall,router,ndpi_stat,payload_scan,bridge,firewall_drop,router_drop,ndpi_stat_drop,payload_scan_drop,bridge_drop,firewall_cycles,bridge_cycles,ndpi_stat_cycles,nf_router_cycles,payload_scan_cycles
34,0.4888169506516933,0.5404730241925759,0.07956255073674798,0.4993493546992857,0.4988656641677055,0.4988818718842446,0.4988628501575318,0.49885374198099613,1.0,,0.6859303799776114,,0.6475345765202706,0.9974720576100379,0.9994815619936434,0.999537639133392,0.9983718341672505,0.998813515625388
35,0.4945512038881721,0.5461850804704408,0.008106884804905179,0.5067660472036526,0.500506062818028,0.5005017666159269,0.5005075526819812,0.5005027505555758,1.0,,0.6859303799776114,,0.6475345765202706,0.9978027609397538,0.9996012631043424,0.999947313381332,0.9983201109592859,0.9985327901729403
36,0.519690819394225,0.5686489751353396,0.003782235587098619,0.5298649512646753,0.5079039196022506,0.5078898246367077,0.5079027525749398,0.5079171620757835,1.0,,0.6859303799776114,,0.6475345765202706,0.9972994326296919,0.9996418827172442,0.9996330676898597,0.9978820888630268,0.9992176747418849
37,0.5203235379769277,0.5688435175884471,0.008379924098741273,0.5305262193458093,0.5309850870441295,0.5309459178387802,0.53096104479347,0.5313480537459553,1.0,,0.6859303799776114,,0.6475345765202706,0.9974371364695015,0.9989926296830849,0.9994567697202666,0.9968915513790149,0.998140159956276
38,0.5192287978864697,0.568143144868384,0.006682132785055773,0.5295824516978854,0.531613360058396,0.531642098318436,0.5312034777874082,0.531198023441821,1.0,,0.6859303799776114,,0.6475345765202706,0.9979280044318706,0.9997184705660805,0.9995601501504267,0.9969830840962738,0.9985335324947895
39,0.5202505735939854,0.5688902056410358,0.010024573536445248,0.5301750036681788,0.5306721097122993,0.5306590994299402,0.5306669457516433,0.5306634783847068,1.0,,0.6859303799776114,,0.6475345765202706,0.9978743217031733,0.9997927099485232,0.9998675179815961,0.997874592647012,0.9992932698867557
40,0.5202272354494952,0.5690132933572514,0.009323650517033806,0.5301906058769205,0.5312748808698982,0.5312784417215464,0.5312736906217181,0.5312626060230708,1.0,,0.6859303799776114,,0.6475345765202706,0.997715974879899,1.0,0.9998986059253454,0.9980574698960866,0.9981143813281038
41,0.5195128392494901,0.568481961058078,0.006597838774878187,0.5298290993807583,0.531277530413448,0.5312920208840896,0.5312786585109381,0.5312748601538722,1.0,,0.6859303799776114,,0.6475345765202706,0.9975308080953815,0.9994519358090871,0.9997095511055498,0.9984635194804782,0.9991646532073251
42,0.5205519073559765,0.5690741262385567,0.002121093843055548,0.5303545950496515,0.5309228227707071,0.5308988875685086,0.5309213016797096,0.5309194903606358,1.0,,0.6859303799776114,,0.6475345765202706,0.9978800835022664,0.9996742660933099,0.9994464295899455,0.9983256351283587,0.9986561693593228
43,0.5193370166649923,0.5683372881991688,0.0025892920952375726,0.5298460294370524,0.5314408085347097,0.531430130903127,0.5314399493142823,0.5314338326615641,1.0,,0.6859303799776114,,0.6475345765202706,0.9977548092561728,0.9997799845475,1.0,0.9979163488518414,0.9983846847447111
44,0.5196325604754748,0.5682234639366118,0.0026515963636297006,0.5295970580209627,0.5309334209449067,0.5309108107356196,0.5309312374581496,0.53093273806961,1.0,,0.6859303799776114,,0.6475345765202706,0.9977835201713885,0.9996697322248135,0.9994577856686213,0.9985842462929118,0.9990954288946222
45,0.5985374789683632,0.6455472280927487,0.0039792270239266715,0.6308470937068656,0.530678733571174,0.5306829457641624,0.530669264099946,0.5306674526973991,1.0,,0.6859303799776114,,0.6475345765202706,0.9977538292848614,0.9995751745208133,0.9997277508886256,0.998912660118779,0.99912537990109
