Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1669152061,Device: id=0,TX,0.17642028717248,500.13503971007,528.36228565766,35306,12510598
1669152061,Device: id=0,TX,0.16583816274031,464.41313896674,490.94724500519,68492,24127356
1669152062,Device: id=0,TX,0.17680123373695,499.9814314686,528.26962886651,103916,36649428
1669152062,Device: id=0,TX,0.17674535768128,499.94109183503,528.22034906404,139312,49164548
1669152062,Device: id=0,TX,0.1752926526381,499.99133503366,528.03815945575,174414,61679830
1669152062,Device: id=0,TX,0.17728485340122,499.95839844956,528.32397499376,209937,74202066
1669152062,Device: id=0,TX,0.17769558143187,500.06972275899,528.50101578809,245521,86719598
1669152063,Device: id=0,TX,0.17685271097149,499.90550023603,528.20193399147,280945,99236124
1669152063,Device: id=0,TX,0.17500213618459,499.98797120091,527.98831299044,315955,111739242
1669152063,Device: id=0,TX,0.17733088985666,500.03957192234,528.41251429941,351445,124248628
1669152063,Device: id=0,TX,0.17668925399143,499.89671393603,528.16699457466,386837,136765196
1669152063,Device: id=0,TX,0.17696669203503,499.97546014154,528.29013086715,422262,149275764
1669152064,Device: id=0,TX,0.17929986021791,499.97540055501,528.66337818988,458167,161790844
1669152064,Device: id=0,TX,0.17683643135966,499.99376034824,528.28758936579,493560,174299776
1669152064,Device: id=0,TX,0.17740447705421,499.95756998051,528.34228630919,529048,186801218
1669152064,Device: id=0,TX,0.17653069328624,499.95547008228,528.20038100808,564377,199308198
1669152064,Device: id=0,TX,0.17767828632277,500.0001386707,528.42866448234,599963,211825910
1669152065,Device: id=0,TX,0.1761208681055,499.95211677801,528.13145567489,635195,224327490
1669152065,Device: id=0,TX,0.17451052948837,499.99629129036,527.9179760085,670172,236854220
1669152065,Device: id=0,TX,0.17695819659241,499.99448953154,528.30780098632,705566,249354916
1669152065,Device: id=0,TX,0.17788297266287,499.95561143908,528.41688706514,741150,261856408
1669152065,Device: id=0,TX,0.17650711089302,499.99704050179,528.23817824468,776511,274377430
1669152066,Device: id=0,TX,0.17595012676795,499.97610550828,528.12812579115,811713,286881086
1669152066,Device: id=0,TX,0.17705083836293,499.95642225829,528.28455639636,847138,299385232
1669152066,Device: id=0,TX,0.17542788937707,499.9800090001,528.04847130043,882276,311903408
1669152066,Device: id=0,TX,0.17700893028971,499.99158820741,528.31301705377,917699,324410688
1669152066,Device: id=0,TX,0.17631273347428,499.97503682154,528.18507417742,952965,336911288
1669152067,Device: id=0,TX,0.17715482462224,499.93847270476,528.28324464432,988454,349430222
1669152067,Device: id=0,TX,0.17840322789396,500.03427412618,528.57879058922,1024166,361942064
1669152067,Device: id=0,TX,0.17671372231888,499.95833125646,528.23252682749,1059528,374447832
1669152067,Device: id=0,TX,0.17627348708518,499.95399818851,528.15775612214,1094792,386949980
1669152067,Device: id=0,TX,0.17643235584015,499.97745595161,528.20663288603,1130089,399453146
1669152068,Device: id=0,TX,0.1778533703563,499.97514450854,528.43168376555,1165738,411980048
1669152068,Device: id=0,TX,0.17461377916057,500.0123154582,527.95052012389,1200683,424488318
1669152068,Device: id=0,TX,0.17763232660441,499.94035508114,528.36152733784,1236236,436996162
1669152068,Device: id=0,TX,0.17661301762678,499.95458457779,528.21266739807,1271565,449497290
1669152068,Device: id=0,TX,0.17673680847316,500.03289476693,528.31078412264,1306989,462025216
1669152069,Device: id=0,TX,0.17741045409995,499.91938583134,528.30505848733,1342511,474537258
1669152069,Device: id=0,TX,0.1756765318472,499.97750756558,528.08575266113,1377681,487049038
1669152069,Device: id=0,TX,0.17720230098529,500.07177036509,528.42413852274,1413137,499556314
1669152069,Device: id=0,TX,0.17570169410248,499.90092473262,528.01319578902,1448307,512064386
1669152069,Device: id=0,TX,0.17716722923977,499.9546184279,528.30137510626,1483764,524571560
1669152070,Device: id=0,TX,0.17738703968388,499.99660047694,528.37852682636,1519285,537086834
1669152070,Device: id=0,TX,0.17703974354274,499.97558880478,528.30194777162,1554709,549591890
1669152070,Device: id=0,TX,0.17714584161714,500.03308127295,528.37641593169,1590167,562102890
1669152070,Device: id=0,TX,0.17667357231037,499.89956409408,528.16733566373,1625528,574609676
1669152070,Device: id=0,TX,0.17817733185869,500.05244264898,528.56081574637,1661176,587115384
1669152071,Device: id=0,TX,0.17669693351303,499.9396807323,528.21119009438,1696537,599621520
1669152071,Device: id=0,TX,0.17780140786801,499.95593456433,528.40415982321,1732123,612129458
1669152071,Device: id=0,TX,0.19995525503686,565.82827297401,597.82111377991,1772124,626278684
1669152071,Device: id=0,TX,0.35376644451126,999.9143039956,1056.5169351174,1842943,651299758
1669152071,Device: id=0,TX,0.35624031304833,999.96467412179,1056.9631242095,1914206,676304116
1669152072,Device: id=0,TX,0.35600747582809,999.95734858481,1056.9185447173,1985438,701313760
1669152072,Device: id=0,TX,0.35493150604737,999.99087994593,1056.7799209135,2056447,726321526
1669152072,Device: id=0,TX,0.35235596646766,999.926304781,1056.3032594158,2126944,751328838
1669152072,Device: id=0,TX,0.35405811783997,999.92783963877,1056.5771384932,2197761,776328932
1669152072,Device: id=0,TX,0.35381817984385,1000.01896094,1056.629869715,2268577,801347906
1669152073,Device: id=0,TX,0.35512834740607,999.85227234505,1056.67280793,2339650,826360870
1669152073,Device: id=0,TX,0.35352279004054,999.93384310587,1056.4974895124,2410374,851366090
1669152073,Device: id=0,TX,0.35392817795283,999.9423418627,1056.5708503352,2481190,876375372
1669152073,Device: id=0,TX,0.35385144367611,999.98545900246,1056.6016899906,2552006,901391156
1669152073,Device: id=0,TX,0.35299231949574,999.92806981203,1056.4068409313,2622632,926399108
1669152074,Device: id=0,TX,0.35288277211334,1000.0019817445,1056.4632252826,2693256,951415964
1669152074,Device: id=0,TX,0.35436572362522,999.89522766912,1056.5937434492,2764138,976416468
1669152074,Device: id=0,TX,0.35131823513338,999.99977214898,1056.2106897703,2834442,1001430820
1669152074,Device: id=0,TX,0.35548015925045,999.89440005295,1056.771225533,2905580,1026442936
1669152074,Device: id=0,TX,0.35030728125279,999.98303909965,1056.0322041001,2975693,1051460904
1669152075,Device: id=0,TX,0.35403315524561,999.92841205038,1056.5737168897,3046509,1076462422
1669152075,Device: id=0,TX,0.35694344436903,999.91424907275,1057.0252001718,3117903,1101462138
1669152075,Device: id=0,TX,0.35343751407414,999.95573007632,1056.5057323282,3188623,1126472524
1669152075,Device: id=0,TX,0.35370256775963,999.97063886072,1056.5630497023,3259377,1151476556
1669152075,Device: id=0,TX,0.35524098951628,999.94948354621,1056.7880418688,3330449,1176483668
1669152076,Device: id=0,TX,0.35033074234667,999.94261126915,1055.9955300446,3400563,1201499306
1669152076,Device: id=0,TX,0.35021948741096,999.98693628155,1056.0220542673,3470642,1226511508
1669152076,Device: id=0,TX,0.35455634295528,999.89068552387,1056.6197003967,3541556,1251509738
1669152076,Device: id=0,TX,0.35117849412249,999.92999469841,1056.118553758,3611830,1276521620
1669152076,Device: id=0,TX,0.35389519797874,999.97943848595,1056.6026701625,3682614,1301522858
1669152077,Device: id=0,TX,0.35338781117047,999.985143626,1056.5271934133,3753304,1326526886
1669152077,Device: id=0,TX,0.35319400968297,999.94220661304,1056.4532481623,3823992,1351542852
1669152077,Device: id=0,TX,0.35416007549832,999.91537411984,1056.5809861996,3894873,1376558024
1669152077,Device: id=0,TX,0.35319195051369,999.96204271745,1056.4727547996,3965562,1401574986
1669152077,Device: id=0,TX,0.35416724235822,999.93789034463,1056.6046491219,4036444,1426590568
1669152078,Device: id=0,TX,0.35594969402984,999.94439283526,1056.89634388,4107645,1451593062
1669152078,Device: id=0,TX,0.35465904607471,999.94277463399,1056.6882220059,4178622,1476607558
1669152078,Device: id=0,TX,0.3548502960844,999.92702692121,1056.7030742947,4249631,1501619450
1669152078,Device: id=0,TX,0.35285441437298,999.9336738642,1056.3903801639,4320257,1526637316
1669152078,Device: id=0,TX,0.35531398152878,999.94618072056,1056.7964177652,4391330,1551639560
1669152079,Device: id=0,TX,0.35286131016902,999.9755984172,1056.4334080442,4461956,1576657986
1669152079,Device: id=0,TX,0.35094282332689,1000.0073530436,1056.1582047759,4532194,1601675778
1669152079,Device: id=0,TX,0.35556659290649,999.91487786697,1056.805532732,4603332,1626682326
1669152079,Device: id=0,TX,0.3550795330764,999.90380519965,1056.7165304919,4674373,1651688754
1669152079,Device: id=0,TX,0.35537155528875,999.92875192464,1056.7882007708,4745509,1676708670
1669152080,Device: id=0,TX,0.35168398797748,999.98329610556,1056.252734182,4815878,1701719698
1669152080,Device: id=0,TX,0.35344067834789,999.96761702362,1056.5181255593,4886631,1726741828
1669152080,Device: id=0,TX,0.35582314676656,999.90760963674,1056.8393131194,4957832,1751752294
1669152080,Device: id=0,TX,0.35359116609672,999.96855146131,1056.5431380368,5028585,1776763798
1669152080,Device: id=0,TX,0.35520626611476,999.93259668684,1056.7655992652,5099659,1801773636
1669152081,Device: id=0,TX,0.35073585369358,999.96311263602,1056.080849227,5169835,1826782988
1669152081,Device: id=0,TX,0.35366752911199,999.9571884344,1056.5439930923,5240587,1851788454
1669152081,Device: id=0,TX,0.40953433843627,1154.1052336955,1219.6307278453,5322542,1880658040
1669152081,Device: id=0,TX,0.7092346817215,1999.8964424857,2113.3739915612,5464428,1930669220
1669152081,Device: id=0,TX,0.70869990563904,1999.8704855873,2113.2624704896,5606224,1980685742
1669152082,Device: id=0,TX,0.70638519062896,1999.8906148084,2112.9122453091,5747538,2030696088
1669152082,Device: id=0,TX,0.70516954177952,1999.8855366152,2112.7126632999,5888594,2080701058
1669152082,Device: id=0,TX,0.70556331448451,1997.8523419257,2110.7424722433,6029779,2130672970
1669152082,Device: id=0,TX,0.70341581811378,1999.8529093317,2112.3994402299,6170518,2180689136
